Porosity,Permeability,Formation_Strength,Oil_Production_Rate,Water_Cut,Gas_Oil_Ratio,Reservoir_Pressure,Bottom_Hole_Pressure,Drawdown_Pressure,Sand_Grain_Size,Formation_Depth,Well_Age_Days,Completion_Type,Production_Rate_Change,Pressure_Decline_Rate,Sand_Production
0.17,9.16,6344.36,428.2,0.16,868.57,2922.79,2792.2,751.59,0.09,2164.55,3062.1215602926304,1,-11.21,23.19,0
0.31,50.0,4146.43,596.61,0.74,1729.84,4852.2,2979.79,1688.62,0.27,2597.92,691.9933180610199,0,8.64,102.78,1
0.28,3.33,10247.82,361.74,0.27,1110.45,2519.29,2970.12,622.44,0.1,2229.73,1959.5300407814989,0,-62.96,30.44,0
0.19,3.94,9282.36,434.33,0.02,989.99,3296.63,2092.12,473.33,0.19,1821.3,388.6532374114489,0,3.18,97.9,0
0.25,2.47,3000.0,452.14,0.27,528.88,3777.37,2379.48,563.44,0.16,3134.7,736.1560495283,1,59.62,22.76,0
0.2,8.71,8971.41,384.16,0.49,1071.86,3311.29,2537.8,659.3,0.12,2332.86,11.109574079947338,1,36.0,55.53,0
0.37,50.0,8035.49,200.0,0.5,1556.18,4552.28,2621.96,1177.73,0.19,1918.93,1306.7565462124037,1,-184.03,171.09,1
0.2,50.0,6043.19,966.97,0.66,1764.8,4940.87,2649.84,2428.51,0.31,1067.02,1565.1135887536052,1,-30.65,110.64,1
0.26,1.0,10201.06,549.95,0.49,1358.87,1786.21,2757.68,799.69,0.17,3088.86,2833.1095520974627,0,-56.67,57.16,0
0.22,11.52,7327.1,477.55,0.28,821.33,3239.89,2962.23,724.62,0.06,2428.72,678.6412186258943,0,24.24,71.36,0
0.24,30.28,9216.37,461.95,0.24,483.46,3590.37,3376.58,1062.08,0.07,2145.79,3238.671014993518,0,45.86,56.44,0
0.23,4.59,6843.1,518.89,0.39,576.27,3402.86,3229.61,425.89,0.15,2862.28,2100.9037328024674,0,-6.78,50.19,0
0.23,1.0,7706.61,737.59,0.59,706.85,3861.66,3181.19,550.76,0.24,3331.4,3231.1271079873636,1,3.39,77.64,0
0.34,50.0,4022.62,840.22,0.63,1376.96,4511.1,2510.17,1180.22,0.23,2077.46,948.8339143413946,1,-176.36,110.47,1
0.21,1.26,9603.93,585.69,0.12,626.55,3134.25,2552.37,874.85,0.18,2549.32,2033.6215843888838,0,60.46,41.3,0
0.18,1.23,8709.22,412.95,0.05,1021.2,4524.75,2617.0,909.18,0.19,1803.54,3096.112507064804,0,89.0,67.55,0
0.12,6.09,9337.55,444.95,0.05,652.27,3680.64,2855.16,685.67,0.17,1950.04,1182.5422849427616,0,-42.6,34.54,0
0.22,1.29,8368.73,419.1,0.26,284.11,3212.99,2989.28,469.39,0.11,2660.54,613.9039669710045,1,-85.16,61.7,0
0.27,3.8,6582.64,344.33,0.3,815.37,3848.32,2659.77,948.71,0.16,2857.6,3614.915128380645,2,65.05,59.98,0
0.18,3.17,8973.72,597.26,0.41,873.63,3187.44,2830.25,717.15,0.12,2712.15,883.4465346432276,1,-119.76,71.22,0
0.16,3.16,7925.13,550.14,0.34,982.07,3118.87,2520.99,782.0,0.19,2567.41,2073.578306316504,0,22.34,58.3,0
0.16,1.26,9090.68,871.3,0.26,296.87,3674.04,1959.09,1161.23,0.17,2657.13,2651.2282728640844,0,-90.14,60.18,0
0.13,8.35,9006.03,632.44,0.5,935.12,3503.64,2393.08,882.87,0.14,2658.49,2292.9685972883626,1,2.5,44.55,0
0.28,1.89,9822.0,596.34,0.24,838.95,4445.79,2709.37,823.6,0.17,1435.3,3561.316091617016,1,3.84,61.22,0
0.17,2.11,8792.05,619.5,0.21,729.92,3934.66,2946.85,730.4,0.14,2532.13,1883.6751434577568,0,16.18,32.03,0
0.25,4.65,8340.4,718.83,0.28,308.95,2903.01,2765.78,774.7,0.2,3261.13,3082.860048111634,0,49.89,62.14,0
0.24,15.33,7680.71,471.58,0.41,691.93,3459.91,2577.71,689.28,0.14,1801.17,3089.0693507164247,0,-14.86,24.62,0
0.38,50.0,5977.76,1014.44,0.22,300.0,4224.87,3422.4,1794.32,0.14,1408.34,2756.7210290245457,1,-3.46,129.8,1
0.27,50.0,4882.65,1228.29,0.55,1331.74,3915.42,2886.21,1310.07,0.18,2875.62,862.9490836754633,1,-52.94,98.87,1
0.24,50.0,4303.51,963.68,0.48,1561.58,3583.56,3419.37,1204.77,0.12,2207.76,1075.4552161170177,2,-161.03,125.31,1
0.24,2.03,10845.33,335.51,0.62,790.56,2983.26,2667.13,709.02,0.2,2787.35,1779.150554377123,1,11.82,40.09,0
0.28,1.97,10517.27,454.41,0.35,1146.93,2718.29,2258.91,553.94,0.18,3032.48,3252.6060522371563,1,-1.1,38.06,0
0.18,1.92,5774.03,534.75,0.18,714.51,3395.17,2971.06,365.7,0.19,2245.25,2656.87186789898,1,-14.3,28.24,0
0.21,1.89,9815.25,419.77,0.4,665.83,3902.65,3381.54,300.01,0.13,3023.32,1573.612708156859,1,-11.84,64.8,0
0.28,16.18,7971.02,499.56,0.22,503.7,3123.9,3070.03,656.55,0.17,2775.04,2497.4690096614163,2,-20.29,65.32,0
0.2,9.44,10240.89,391.94,0.45,1169.39,3863.17,2806.05,844.95,0.09,1929.02,885.9462693745727,0,4.76,37.16,0
0.29,50.0,4554.43,454.77,0.49,853.36,3916.32,2690.21,1020.85,0.27,3426.85,3512.232325221233,0,-68.32,125.83,1
0.24,50.0,4360.0,541.17,0.59,982.15,3257.21,2632.15,1366.24,0.28,2076.06,2591.3805743896955,0,-225.92,111.43,1
0.25,2.54,7112.19,513.86,0.12,1343.64,2883.67,3845.13,875.46,0.08,2524.36,1450.3042764775105,0,44.17,46.91,0
0.24,5.42,7765.24,386.88,0.47,1204.66,3319.59,3152.29,750.42,0.17,3210.62,3392.7487959507357,0,-51.03,56.59,0
0.19,2.02,9433.08,371.17,0.48,682.41,3744.82,3283.27,734.46,0.12,2711.58,2056.5190429735153,0,114.98,28.19,0
0.27,50.0,5353.74,572.33,0.6,1034.52,5335.29,1423.05,806.88,0.15,1919.5,2093.7006934549436,2,-11.13,192.01,1
0.17,2.46,5728.38,306.59,0.18,970.05,3827.41,2977.14,839.03,0.08,2462.33,2340.329789219259,0,120.7,59.5,0
0.2,6.59,6534.39,636.21,0.22,927.62,3669.24,3465.56,537.2,0.19,2437.75,2331.7717885632405,0,108.68,100.22,0
0.22,5.04,7875.24,471.62,0.39,100.0,2317.64,2964.79,775.44,0.13,2352.28,1851.074853982267,0,-26.33,59.03,0
0.17,11.39,9545.66,369.09,0.42,799.75,4039.41,2656.55,733.99,0.14,1571.47,2317.8989443148735,0,19.88,23.53,0
0.13,3.27,7532.44,644.84,0.39,1194.28,4692.32,3054.34,738.87,0.17,2623.86,510.9415657999957,0,1.28,77.13,0
0.36,4.97,11948.58,703.96,0.24,1682.83,3937.61,3267.65,821.39,0.15,2441.81,3403.705466252808,1,23.82,46.4,0
0.22,6.08,8356.6,610.53,0.43,770.61,3502.79,3933.43,657.84,0.2,2629.52,2026.264400765063,1,-58.13,56.06,0
0.21,12.74,8618.13,572.29,0.24,1087.96,3617.12,2456.11,413.15,0.16,3010.02,2691.3274827999317,2,-57.51,39.14,0
0.17,13.43,8380.53,447.17,0.45,687.02,3012.95,2376.07,555.99,0.12,2874.52,1426.5720503082157,0,-47.51,60.17,0
0.3,8.61,8553.9,377.14,0.33,519.97,3713.22,3204.21,832.13,0.15,3139.89,801.8968653502852,1,27.72,33.34,0
0.17,4.28,8962.82,411.62,0.58,548.3,3809.19,3075.73,838.25,0.17,2270.02,1074.2049015372452,2,-32.19,46.71,0
0.25,1.35,9174.73,635.95,0.1,361.95,4018.12,2766.37,438.37,0.23,2468.2,2913.036855890268,1,42.23,43.66,0
0.23,18.42,8708.96,429.51,0.25,901.96,3796.38,3074.28,695.82,0.13,2363.8,2959.9310125243846,1,-30.95,56.26,0
0.2,3.4,8311.79,222.26,0.0,1067.32,3411.7,3226.75,744.08,0.12,3260.57,17.561433096701165,0,-47.06,16.68,0
0.13,2.43,7482.53,743.58,0.01,771.49,3438.32,2814.85,456.61,0.08,1902.81,2493.8919384180153,0,34.37,58.92,0
0.24,6.2,10049.32,782.57,0.47,1171.31,3994.8,3073.08,617.83,0.21,3004.42,1067.6242371320955,1,-23.69,87.93,0
0.23,8.19,6610.64,363.15,0.3,987.69,3308.17,2649.23,411.19,0.14,2189.5,418.5668921638216,1,-32.99,28.94,0
0.22,1.62,6105.56,206.74,0.34,399.81,3569.35,2808.22,817.95,0.16,2707.57,1867.7690146751142,0,22.44,79.29,0
0.2,6.91,9668.44,193.47,0.35,1042.12,2998.51,2027.69,566.46,0.17,2782.31,2159.136873395285,0,47.3,63.09,0
0.3,50.0,5632.66,907.15,0.54,1743.85,2661.6,3232.1,925.35,0.2,1452.04,1460.1584289217487,2,13.08,121.38,1
0.29,50.0,4518.66,1054.49,0.68,1849.4,3150.74,1691.6,1567.04,0.26,1207.5,3160.325991121093,1,-336.75,125.3,1
0.22,3.62,9485.09,399.05,0.44,475.38,2752.51,2534.86,836.61,0.2,2219.49,2502.2119966749456,1,36.57,35.81,0
0.22,1.48,8504.87,621.4,0.33,972.42,2954.06,3205.8,507.01,0.18,2876.61,3149.4597734210556,0,-68.24,51.11,0
0.3,1.89,6306.4,729.51,0.28,409.26,3924.97,2975.97,748.03,0.13,2559.74,197.34398280966246,0,97.4,35.15,0
0.2,4.46,7269.99,423.76,0.32,952.95,3605.51,2693.17,530.71,0.09,2743.12,2822.689078255976,1,-72.6,44.0,0
0.24,6.23,9061.52,438.09,0.2,876.57,2657.4,2495.28,575.41,0.15,2358.11,1881.4470990883615,0,26.36,32.86,0
0.21,3.13,8744.37,357.56,0.09,350.09,3958.57,2590.47,747.23,0.17,3326.61,3376.4334058906243,1,-68.36,32.24,0
0.16,15.61,7608.49,741.4,0.32,1338.04,2917.32,2845.45,774.98,0.22,2505.36,347.70592882978247,0,35.17,88.91,0
0.23,3.11,7871.2,469.73,0.46,104.18,3633.84,3064.75,378.23,0.13,1965.25,3534.84694123954,1,33.9,51.57,0
0.22,1.0,8486.52,484.17,0.29,1386.1,3948.6,2588.83,419.72,0.15,2439.49,223.72586007705573,1,75.57,26.84,0
0.32,13.34,9523.09,607.77,0.01,393.62,2797.55,2580.06,837.1,0.14,2434.83,2372.5420588769475,0,43.3,58.62,0
0.22,2.52,7676.92,567.46,0.26,656.93,2912.43,2772.46,1076.74,0.13,2410.59,3542.6456942472064,1,-129.97,61.19,0
0.11,3.94,7747.49,427.01,0.27,315.75,4045.91,2081.42,842.86,0.12,2541.93,2730.879488743934,0,9.38,69.95,0
0.18,3.87,10517.86,600.69,0.18,1008.87,2951.36,2990.43,757.62,0.15,1780.74,2946.0805022152563,1,43.88,63.97,0
0.3,6.52,9088.13,521.28,0.35,767.75,3304.06,2727.95,628.44,0.15,2617.56,3229.663350609127,1,2.5,42.87,0
0.2,2.19,8751.64,373.11,0.04,1151.82,3809.51,3098.82,731.26,0.13,2663.17,583.7577384723933,0,-27.86,67.71,0
0.23,3.82,7779.21,277.63,0.48,209.4,3418.03,2705.27,787.51,0.17,1470.3,3268.371862794306,0,-35.39,56.89,0
0.21,6.08,7890.55,363.55,0.26,574.97,2956.12,3479.19,937.33,0.17,2121.89,348.3664934451229,0,-71.25,103.41,0
0.15,7.64,6592.3,408.39,0.48,861.79,2572.7,2703.52,995.4,0.14,2940.26,3291.9908743241313,0,2.94,42.83,0
0.19,3.7,8955.31,386.48,0.3,777.29,2275.32,2935.67,493.52,0.18,1754.53,3184.323666991935,1,-48.72,51.51,0
0.29,50.0,4446.6,506.52,0.75,993.24,3295.71,2553.65,1779.33,0.31,2014.83,1764.4124872874654,1,-123.63,125.36,1
0.15,1.11,11661.88,363.56,0.3,586.03,2479.79,2797.49,842.21,0.17,2234.8,2539.486494970586,0,75.94,40.11,0
0.11,4.27,7351.55,527.52,0.34,580.16,4250.37,2885.91,811.61,0.18,1650.65,449.5646827533142,1,-115.84,54.7,0
0.12,2.81,9759.45,309.9,0.39,690.1,3873.03,2950.98,589.69,0.1,2419.53,386.5292014665191,1,163.5,48.86,0
0.15,3.18,5390.86,544.43,0.13,682.69,2955.03,3455.4,789.84,0.19,2250.35,1188.254491524514,0,20.53,84.1,0
0.17,10.61,7591.36,420.9,0.29,863.7,3410.63,2599.45,633.55,0.17,2802.25,1859.3502133173208,0,19.23,66.64,0
0.33,50.0,6777.88,1188.01,0.36,1011.07,3463.58,2735.92,1019.96,0.3,2099.4,3207.6971662821566,1,-146.57,84.94,1
0.23,4.73,8443.9,690.63,0.15,342.69,4223.34,2421.7,540.08,0.13,2325.33,1031.2965948028711,1,-10.27,30.41,0
0.33,50.0,6187.04,482.61,0.77,847.87,3817.63,2364.14,1552.57,0.15,2389.74,1705.6585763567596,0,-22.7,72.49,1
0.19,2.85,7578.19,309.51,0.24,845.21,3319.76,2575.11,409.43,0.22,2090.03,3344.818083289904,0,-7.39,27.56,0
0.21,2.46,8065.85,466.26,0.27,817.45,2935.04,2425.27,567.55,0.14,2964.86,3087.1726648107056,0,45.12,25.5,0
0.28,4.08,7698.44,588.55,0.36,860.83,3154.2,2160.7,786.59,0.19,1659.98,1837.9322593072413,1,64.44,53.55,0
0.2,4.41,7853.61,412.01,0.31,629.41,3787.92,2185.56,704.26,0.14,2630.27,915.2172018419031,1,44.76,46.62,0
0.13,1.94,9633.91,449.0,0.26,689.34,3567.91,2427.75,685.37,0.15,2173.5,193.14153242410111,0,57.95,74.86,0
0.2,9.88,8239.09,445.43,0.59,947.5,3856.16,3426.42,489.34,0.16,2835.18,928.0397148958357,1,7.69,61.74,0
0.21,2.43,8718.02,552.02,0.48,752.57,4496.98,2612.35,832.31,0.14,2463.4,196.4376972133188,1,-17.31,35.54,0
0.25,50.0,4807.14,596.78,0.53,1241.35,4124.65,2230.44,1231.72,0.39,2331.81,1866.2540453170734,2,35.86,149.73,1
0.17,6.17,7057.34,415.17,0.34,143.95,2858.77,1452.88,293.54,0.18,2399.49,1459.5089673446298,0,93.24,55.11,0
0.2,6.79,10401.61,240.47,0.03,1038.36,3216.67,2202.96,773.3,0.17,1561.72,910.0238479886358,1,-13.1,26.81,0
0.28,4.34,7956.24,341.75,0.19,882.7,3315.6,2397.13,527.64,0.19,2702.45,111.03057743125468,1,68.54,30.07,0
0.19,6.89,10528.55,568.26,0.11,930.82,2976.41,1979.88,548.62,0.22,2879.99,2204.8930148295312,1,-16.13,82.74,0
0.2,12.52,8663.5,610.24,0.62,509.26,3061.86,2989.97,563.25,0.16,1861.58,2671.450212212127,2,-10.02,43.8,0
0.34,50.0,6747.57,806.9,0.55,1498.89,5240.37,2039.07,1675.7,0.22,1765.67,2216.1028996480927,0,-39.14,177.96,1
0.19,11.04,9189.89,487.5,0.15,1093.39,4267.18,3293.57,779.46,0.08,2502.37,680.194908710633,0,-4.74,41.95,0
0.12,3.46,5363.32,508.32,0.44,810.68,3736.38,2831.64,710.32,0.17,1484.13,2945.292764211123,0,12.33,70.84,0
0.17,1.35,7696.09,778.27,0.34,764.96,3059.53,2863.64,689.74,0.13,3058.56,3328.687633302803,0,61.46,33.19,0
0.12,1.81,9400.13,497.61,0.39,475.98,2681.58,3974.39,1060.72,0.09,2423.72,659.6154792531014,1,47.71,21.39,0
0.2,2.71,7913.75,640.61,0.36,372.19,2915.49,2586.62,716.24,0.17,2179.97,1782.1587595823062,1,71.16,66.75,0
0.21,2.61,7869.48,339.39,0.24,1023.85,3855.71,2627.76,876.46,0.25,2033.61,616.9584443473078,0,9.58,57.65,0
0.23,3.32,8154.62,522.21,0.42,758.04,3273.12,3368.38,433.14,0.13,2790.31,1020.6656400455132,1,-13.79,64.69,0
0.22,2.13,5190.14,516.69,0.51,515.26,4060.09,3284.09,771.18,0.1,2120.33,510.8981685881212,0,39.22,21.16,0
0.22,6.42,9567.58,816.81,0.21,451.15,3450.75,2873.98,531.21,0.16,1792.57,392.5250404574357,0,18.06,61.77,0
0.22,3.55,7082.46,383.08,0.12,645.26,3265.74,2825.02,610.82,0.11,2824.28,2052.094180669861,1,-36.55,53.47,0
0.19,14.86,9187.25,670.26,0.13,412.16,3601.62,3141.66,487.99,0.14,2458.03,1688.2811334118253,0,66.2,60.75,0
0.21,50.0,3508.97,615.11,0.41,1589.22,4007.62,2664.74,1627.11,0.17,2709.1,2742.3477107550016,1,-122.27,128.44,1
0.24,2.56,6520.01,524.23,0.28,404.08,3006.12,3086.35,892.48,0.16,2589.75,2029.0241497503812,0,-39.62,59.18,0
0.17,8.28,7924.88,360.06,0.28,547.92,4951.33,2139.71,654.2,0.18,2939.9,3420.879791161175,1,-26.98,51.84,0
0.15,2.42,4813.96,292.94,0.55,1267.0,3960.91,3693.49,698.27,0.15,2895.55,3145.4509767175878,1,53.06,54.57,0
0.19,1.0,6538.32,662.43,0.48,818.9,3712.71,2783.68,491.63,0.17,2504.38,3412.7202242742896,1,-37.66,57.85,0
0.23,4.0,7878.21,707.51,0.39,1081.16,4069.69,2056.49,721.62,0.13,2702.83,1650.4078264807551,1,-6.68,74.31,0
0.2,21.91,9512.62,610.56,0.42,524.39,3678.78,2638.64,619.39,0.2,2630.14,2604.5258720260244,0,-42.38,52.44,0
0.18,3.74,10322.01,354.79,0.41,573.36,4095.2,2973.43,948.11,0.12,2260.23,1255.9976508142076,1,19.27,52.87,0
0.14,5.69,8889.58,468.99,0.25,359.82,4018.64,2860.25,413.03,0.13,2913.15,2970.4291764842233,0,-46.14,38.91,0
0.2,18.11,7190.86,495.77,0.25,678.67,3564.02,3326.84,1032.03,0.11,2879.8,2851.2067395236672,0,63.17,57.74,0
0.19,20.46,7948.14,604.1,0.49,725.99,3668.12,2764.81,329.17,0.19,2646.41,3365.3044675120386,0,-4.74,53.45,0
0.3,5.12,8285.33,722.67,0.5,664.96,3004.33,3390.68,743.62,0.09,2409.11,32.89013718916338,1,4.85,86.39,0
0.26,4.12,7702.89,515.11,0.42,1090.2,3587.72,2941.92,464.31,0.17,3074.46,1325.0277052026813,1,22.88,52.8,0
0.23,9.78,9974.26,643.92,0.37,861.66,3389.8,3450.69,743.08,0.21,2514.33,1981.2217339279475,0,-33.21,22.38,0
0.34,50.0,5791.38,421.72,0.65,976.81,5447.62,2260.95,1852.68,0.27,3478.39,1856.053723772354,1,-197.38,111.06,1
0.25,4.13,6907.51,642.71,0.31,972.74,3111.59,3226.81,527.72,0.14,2328.24,425.875030339218,0,39.35,72.03,0
0.29,4.09,7466.1,490.35,0.24,868.23,3410.04,2168.64,596.94,0.19,2206.19,3323.336235961143,0,-2.33,24.05,0
0.23,5.1,6081.9,383.19,0.41,825.35,4213.42,3358.41,628.36,0.13,1687.55,1802.7960398365396,1,-29.09,63.76,0
0.21,3.6,9409.6,678.06,0.21,875.16,4640.5,3166.9,730.82,0.19,2251.18,3108.543388458306,0,61.32,58.45,0
0.21,1.16,9366.42,660.12,0.18,1503.33,3314.37,2844.37,672.49,0.14,1818.42,1697.3732395528214,0,-33.74,35.48,0
0.12,4.06,7413.27,347.17,0.51,599.81,4002.87,2886.83,863.15,0.14,1995.86,1205.954486147506,0,-88.04,66.23,0
0.12,2.46,8269.12,589.4,0.33,430.94,3982.92,2893.09,894.33,0.12,2071.39,538.4588993308753,1,-25.9,83.69,0
0.35,50.0,4383.1,509.54,0.32,1350.52,3043.37,2719.26,1187.06,0.35,1593.77,900.0170360043755,1,-224.42,99.56,1
0.18,3.84,11234.52,566.29,0.32,815.42,3803.3,2809.46,953.53,0.2,2972.82,2337.8438046106107,0,14.56,55.51,0
0.38,50.0,4532.47,904.33,0.18,1946.8,4043.38,2692.31,1092.93,0.1,2646.04,959.6848640825011,0,-77.16,99.61,1
0.25,13.22,8241.03,422.09,0.41,459.08,3886.58,2095.87,1125.77,0.14,2813.72,3557.953332201803,0,-41.15,59.94,0
0.2,2.51,9410.55,304.89,0.29,1198.78,3647.91,3118.77,524.87,0.14,3092.13,1149.9364568542628,1,17.4,63.0,0
0.28,50.0,3300.33,788.16,0.1,1280.61,3577.87,2265.4,1827.88,0.19,1044.75,669.2063404046745,0,-128.98,173.53,1
0.2,5.3,7425.77,654.44,0.32,635.95,2548.1,2560.35,810.38,0.17,2947.54,2524.6753604557225,0,-43.71,55.01,0
0.24,8.9,7601.11,405.94,0.36,1369.76,3900.7,1567.76,944.46,0.25,2235.86,20.109946663738466,0,-89.17,38.96,0
0.18,2.52,6959.35,747.75,0.19,826.7,3758.55,3316.04,800.54,0.21,2668.97,737.2391005478747,2,50.09,54.95,0
0.22,4.04,9307.59,516.91,0.57,700.89,3072.08,1957.58,813.59,0.16,2622.56,233.11244017503896,1,78.47,57.84,0
0.29,1.66,9022.45,532.62,0.53,544.78,4185.2,3399.75,515.99,0.12,2123.11,1396.3996858475489,1,5.73,33.35,0
0.15,2.9,10398.68,463.13,0.36,732.35,3329.45,2766.61,638.38,0.2,1801.47,1013.5876895750388,0,-9.65,15.53,0
0.29,4.08,7036.65,635.12,0.29,739.86,4301.88,2972.5,562.69,0.15,1535.79,244.83768280745127,2,-3.35,34.84,0
0.23,50.0,4920.06,1070.68,0.35,1830.5,3501.75,3205.04,1089.36,0.22,1852.61,2622.5259095402544,2,-30.96,59.77,1
0.22,5.53,6008.74,562.48,0.48,868.1,3027.37,2357.12,495.51,0.2,2691.55,57.6877131598678,0,-11.93,22.88,0
0.18,6.36,8014.09,365.02,0.15,834.28,3399.1,2699.08,633.59,0.18,3232.27,3535.1328741321804,0,37.88,51.51,0
0.15,2.24,7741.41,662.89,0.37,478.86,3873.93,2476.7,594.8,0.09,2185.72,106.35459517823428,1,12.21,46.3,0
0.26,164.21,4129.48,829.54,0.54,1232.31,4366.8,2843.3,1889.91,0.29,1837.04,622.0888251382825,1,-195.75,173.21,1
0.33,1.62,7286.91,702.65,0.04,622.37,3788.89,2672.72,742.72,0.18,3127.92,292.4300429836517,0,20.57,27.32,0
0.2,10.21,7708.26,470.81,0.4,635.85,3796.42,2721.93,489.02,0.14,1861.8,2594.4724829352367,2,-42.57,27.67,0
0.21,3.03,8607.41,519.97,0.22,932.28,3708.3,2640.33,322.13,0.19,1675.52,716.9275624381767,0,60.37,48.8,0
0.2,11.33,8720.1,559.97,0.3,344.3,3933.58,2501.53,912.21,0.12,2344.68,1085.8676297220302,1,12.45,9.43,0
0.19,24.47,9914.4,544.06,0.65,835.4,3757.79,2843.23,728.79,0.21,1209.01,3175.195868379479,1,32.27,45.23,0
0.31,11.25,5237.12,435.35,0.49,589.17,3277.81,2521.57,579.81,0.13,2584.72,2843.791102449339,0,47.03,30.09,0
0.23,2.65,7550.46,541.97,0.49,714.52,3631.34,3105.27,525.33,0.16,1565.96,2810.201893174106,0,-53.92,61.67,0
0.26,5.27,6942.02,460.55,0.33,389.37,3111.97,2725.16,647.48,0.16,3092.04,3640.041578173813,2,12.96,66.8,0
0.14,2.22,9598.95,369.4,0.17,838.99,3280.07,2207.87,458.99,0.13,2200.56,1664.6795412189097,0,1.82,61.69,0
0.1,7.07,6936.46,682.38,0.38,762.15,4064.82,2373.1,793.31,0.11,1792.37,175.19639911244755,1,28.66,41.03,0
0.18,2.85,8494.73,396.3,0.16,1053.02,3701.39,2657.3,849.9,0.16,2367.2,1074.4495164961568,1,21.84,30.89,0
0.23,6.89,9053.05,681.48,0.47,841.09,3818.94,2758.4,925.07,0.1,3000.85,3104.0519627243198,0,31.18,39.34,0
0.17,7.24,6579.53,114.88,0.28,937.54,4129.09,3246.99,834.31,0.16,2644.01,3172.8422515728325,0,5.81,37.06,0
0.12,1.37,5490.37,347.29,0.33,565.48,2942.28,2400.34,846.92,0.2,2293.56,263.1958752831703,1,6.2,78.89,0
0.23,10.41,7650.19,368.23,0.47,1238.27,2974.64,2684.95,756.37,0.14,3211.72,1765.069711511345,0,-29.05,59.2,0
0.22,4.65,9121.32,673.81,0.38,344.87,3721.93,2684.67,761.48,0.27,2270.36,1220.323310601481,1,12.54,92.29,0
0.11,17.35,3472.16,396.79,0.25,1159.86,3117.51,2083.3,561.8,0.17,2780.91,3558.2031096143014,0,1.28,56.82,0
0.31,50.0,4426.55,863.18,0.55,1398.45,5050.9,2186.08,1837.23,0.26,1207.12,2942.6237846259173,1,-33.16,167.17,1
0.21,5.46,8847.16,268.31,0.0,795.18,3242.95,2540.69,766.95,0.14,3054.57,728.6623162655026,0,-77.84,33.27,0
0.16,13.41,9681.4,329.66,0.18,874.91,3928.37,2691.83,695.26,0.08,2377.91,2160.286377446752,1,6.7,72.68,0
0.24,3.62,8325.03,756.13,0.43,1071.12,3595.43,3062.43,469.55,0.14,2409.34,519.4625227246529,2,1.48,45.49,0
0.14,3.3,9762.14,594.34,0.33,535.5,3474.89,2476.93,767.21,0.24,2127.59,2031.1699063724327,0,-35.73,71.54,0
0.3,3.58,9395.8,469.84,0.43,734.43,3830.72,3096.66,437.97,0.15,2665.49,117.32181691438628,0,20.44,66.71,0
0.23,1.37,8679.83,463.06,0.29,1295.16,3871.14,3070.88,712.57,0.16,2197.08,3183.1294673838247,0,-31.47,42.61,0
0.14,1.52,7514.73,369.95,0.6,472.19,3904.77,2629.78,660.43,0.16,3002.58,957.7009882316554,0,40.43,30.32,0
0.15,1.95,7002.43,244.98,0.26,386.96,3097.49,2808.44,576.65,0.19,3036.36,3240.5547565824018,2,34.91,109.68,0
0.12,37.1,7767.96,356.74,0.33,676.35,3545.84,2697.77,351.83,0.17,2217.97,3251.67372886176,1,0.03,46.7,0
0.14,3.72,7038.33,499.0,0.34,100.0,3971.84,2746.64,740.23,0.14,2623.98,1429.8483263665023,0,98.88,61.41,0
0.31,2.95,8422.02,712.53,0.21,822.77,3171.48,2997.68,694.49,0.21,2020.19,222.1609256156152,0,-45.37,74.46,0
0.23,2.82,9492.95,573.78,0.14,927.78,3391.61,1988.33,530.98,0.17,1955.1,54.0405116860832,1,36.79,48.71,0
0.28,2.99,9361.78,578.55,0.1,817.41,2829.3,2512.66,668.01,0.18,2225.34,1895.6140629277863,0,36.92,63.92,0
0.22,6.12,9767.13,634.06,0.28,1224.98,3483.78,2789.88,880.11,0.15,3248.85,2704.775791597481,0,-24.74,36.37,0
0.19,12.12,6955.31,571.59,0.21,929.56,3537.22,2275.38,848.47,0.17,3473.5,2121.7578784811108,2,-95.5,37.14,0
0.18,1.12,8473.28,640.76,0.19,344.18,2996.63,2781.11,776.34,0.08,3290.66,2082.500961745453,1,-30.93,51.32,0
0.22,4.25,8590.99,480.72,0.17,785.48,4198.33,2535.49,626.13,0.11,1758.96,1514.1072565567313,1,15.05,45.16,0
0.26,5.73,8684.53,602.37,0.24,933.64,2528.1,2914.2,334.63,0.26,3011.32,944.3370853244743,2,-26.18,46.98,0
0.27,8.87,9214.31,313.05,0.24,644.55,3214.83,3108.96,840.74,0.15,2735.01,3311.527205488456,1,-12.37,33.37,0
0.31,11.79,6805.56,819.52,0.33,889.95,3546.84,2532.13,883.02,0.19,2157.24,1423.1984293434334,0,-15.14,39.49,0
0.24,3.26,9973.73,545.89,0.1,680.63,3706.44,3327.05,701.94,0.14,2183.1,1231.1142211421773,0,17.21,55.95,0
0.17,17.77,9052.08,638.29,0.15,1002.18,3743.29,2797.27,571.21,0.12,2429.57,3109.240198564986,0,130.03,24.33,0
0.21,5.2,5635.54,546.97,0.29,553.61,3229.54,2781.96,760.18,0.17,2153.55,2773.785093911828,2,-41.35,7.79,0
0.22,3.43,7899.48,547.36,0.29,664.8,3157.97,3150.5,535.16,0.16,2557.25,1881.1425273982481,0,53.05,44.11,0
0.27,50.0,4659.68,970.49,0.47,1057.58,4173.13,1953.75,1436.71,0.27,1254.37,997.7175936588299,1,-201.12,164.13,1
